epoch,train_loss,eval_loss,eval_prec1,eval_prec5
0,4.628507376632983,4.554908077239991,2.03,9.56
1,4.172970913741714,3.5194763481140137,16.63,41.74
2,3.803122910891544,3.0423865970611574,24.54,53.95
3,3.454813161061149,2.6364804485321045,31.56,64.72
4,3.2392664734135823,2.230436823272705,40.47,73.82
5,3.0495987454388724,2.1823468927383423,41.47,75.34
6,2.846848945306297,2.033474326133728,45.73,77.34
7,2.77808947141894,1.863554426383972,48.9,80.58
8,2.653713089555845,1.728968804550171,53.63,83.46
9,2.5543845157769822,1.6845039958953858,54.05,83.49
10,2.5087323156728023,1.6166224964141847,55.58,84.77
11,2.4883867514423463,1.5699161262512207,57.11,85.53
12,2.425818324394324,1.5276975702285767,57.86,86.21
13,2.3896234627722475,1.4204951622009276,61.29,87.69
14,2.3981165736341294,1.478654532814026,58.78,86.76
15,2.3355492470969614,1.4592917337417604,60.25,87.22
16,2.277219542010035,1.3788005140304564,61.93,88.32
17,2.2954261533429468,1.35627023563385,62.96,88.89
18,2.263707706778669,1.359633322906494,62.41,88.64
19,2.2226015623186677,1.3320060955047608,63.27,89.17
20,2.1620594930862493,1.3210515497207642,63.12,89.45
21,2.2220973390012637,1.3103576761245728,64.74,89.76
22,2.172946693878931,1.2975687522888184,63.92,88.94
23,2.104226437710922,1.2698023262023925,64.67,89.62
24,2.1401948653323704,1.2895434844970703,64.32,89.44
25,2.110884096649942,1.2171576343536377,66.02,90.36
26,2.1637369962874202,1.2357407705307006,65.9,90.26
27,2.0692830498636763,1.1671497133255004,67.48,91.04
28,2.13205363655823,1.1917110473632813,67.22,91.03
29,2.0798922819151007,1.212077949142456,66.16,90.51
30,2.044629629000201,1.214601022529602,66.09,90.3
31,2.0164793255845046,1.2199620323181153,67.37,90.91
32,2.020978463596632,1.274848159790039,66.84,91.15
33,2.0284641460633615,1.2263974912643432,66.09,90.23
34,2.0442842797646907,1.264105223464966,67.19,90.9
35,1.9455179367572184,1.183228699684143,67.54,91.22
36,2.0450314705411543,1.3565147651672362,66.98,90.94
37,1.975365045510242,1.2734667560577393,67.13,90.35
38,2.0433839245886563,1.3284008743286133,66.72,90.89
39,1.9559673475394939,1.3671282077789306,66.45,90.64
40,1.9136000295454654,1.1722862371444702,67.6,91.12
41,1.9351157558254335,1.260178322982788,68.02,91.41
42,1.9502292723417587,1.267800489807129,68.11,91.59
43,1.9855774048806458,1.332474453353882,68.7,91.25
44,1.8813525658105614,1.1560510389328003,67.73,91.21
45,1.9243029870388602,1.2646282001495361,67.73,91.4
46,1.9635744242906266,1.1772422009468078,67.28,91.65
47,1.9775675385618026,1.1127445117950439,68.28,91.94
48,1.9640697027901224,1.3041953241348268,67.98,91.2
49,1.9001519390776582,1.1712862644195556,68.37,91.41
50,1.9018597468523912,1.1616098821640015,68.92,92.02
51,1.9172762240093588,1.1997758611679077,69.46,92.23
52,1.8984961637156264,1.182283137512207,69.62,92.11
53,1.872681100527242,1.2015769693374634,69.89,92.25
54,1.882077108653651,1.169742251777649,68.82,91.82
55,1.8767372363660766,1.112828178024292,69.58,91.94
56,1.8955898489826926,1.1120499332427978,70.01,92.32
57,1.8821705161533038,1.170268662929535,69.76,91.81
58,1.829314719127174,1.135219017791748,70.05,92.02
59,1.8881438791980816,1.2917230991363526,68.78,91.61
60,1.8284116320207084,1.1132444454193116,69.57,92.18
61,1.8394316440202516,1.0790720796585083,70.62,92.39
62,1.812147257575305,1.0703583702087403,70.36,92.64
63,1.7634109294902958,1.0576918281555177,70.1,92.8
64,1.8333317436726237,1.1607155357360839,69.77,92.15
65,1.8520208739898574,1.0947070894241333,70.22,92.21
66,1.7926990890472403,1.0822378723144532,70.85,92.42
67,1.8465855463518834,1.1751520895004273,70.7,92.76
68,1.8293841894854352,1.113268259048462,70.24,92.54
69,1.8330169542956138,1.1020813413619994,69.87,92.57
70,1.8323896645202222,1.1293575792312622,69.73,92.46
71,1.8302231762992283,1.0812481163024903,70.2,92.31
72,1.8005063992837937,1.085460237121582,70.81,92.67
73,1.7862015685565036,1.0813675065994264,70.2,92.14
74,1.7954118961561352,1.2310605348587036,71.46,92.22
75,1.825222523928299,1.120887786102295,70.33,92.56
76,1.8596421703028465,1.1938713165283203,70.36,92.26
77,1.749185735262005,1.1307221313476563,70.9,92.28
78,1.7812474917587031,1.132503765106201,69.78,91.98
79,1.825610737641856,1.1049243412017822,70.57,92.47
80,1.8369309808701162,1.217040011024475,69.81,92.56
81,1.7506175213678241,1.0927643501281739,70.34,92.77
82,1.8009388850532024,1.188520323753357,70.26,92.3
83,1.798897153856507,1.1638241947174073,70.95,92.72
84,1.7821893060482112,1.069589931678772,70.9,92.32
85,1.7288937673602305,1.1690392534255982,70.44,92.52
86,1.743026050501688,1.0392628890991211,71.69,92.88
87,1.7956388894177582,1.1868794813156127,70.45,91.87
88,1.7298524806349898,1.1487145492553712,72.17,92.79
89,1.7710144573991948,1.12450320148468,71.12,92.51
90,1.7693213175567255,1.1421385444641112,71.82,92.77
91,1.798944803839609,1.0558414169311523,71.48,92.88
92,1.6989017614329212,1.067480802154541,71.84,92.77
93,1.8162684031164753,1.0140234607696532,71.5,92.87
94,1.8164528457593367,1.0821967784881592,71.35,92.81
95,1.7611525558250052,1.1549860818862916,71.17,92.55
96,1.7923905605238013,1.063211901664734,71.19,93.03
97,1.758245914716574,1.0678746088027955,71.62,92.9
98,1.7578830599555897,1.0481513582229613,70.96,92.83
99,1.693994768488575,1.1630819751739503,71.36,93.05
100,1.765974765474146,1.0808181116104125,71.15,92.31
101,1.7404878701199031,1.0581061117172241,71.48,92.8
102,1.6755746333226658,1.180200295639038,70.64,92.63
103,1.6892833916539571,1.1044054470062257,71.83,93.02
104,1.7905499555466269,1.0957464784622193,70.93,92.48
105,1.7066846951632433,0.9850508350372315,71.97,92.99
106,1.6869775294952294,1.144887625312805,70.66,92.49
107,1.7779570452764,1.2659388645172118,71.41,92.9
108,1.72384468301005,1.0446327617645264,70.97,92.88
109,1.7478907761210516,1.0770197723388673,72.22,92.88
110,1.7043617436049385,1.128090450668335,72.11,92.61
111,1.6661979907911353,1.1521943105697632,70.79,92.17
112,1.7028918794419488,1.0749456382751466,71.19,92.39
113,1.7299800222493928,1.0716804515838623,71.86,92.82
114,1.7644824258572924,1.0903595813751221,70.37,92.25
115,1.7987070486960735,1.1875700231552124,71.78,92.51
116,1.7404324295197193,1.0887802110671998,72.33,92.82
117,1.7967545571766803,1.0225002750396728,72.11,92.84
118,1.7439725779082802,1.0899196453094482,71.78,93.01
119,1.7192497672787397,1.0843098964691162,71.06,92.52
120,1.709294911307043,1.1113089984893798,71.16,92.28
121,1.7144502701664703,1.0880082721710205,71.47,92.78
122,1.721920002094457,1.085941358947754,71.17,92.77
123,1.6792673128209865,1.0212540275573732,71.62,92.56
124,1.7590668287686289,1.094695062637329,72.62,92.66
125,1.7090509599515937,1.0169636316299437,72.0,92.9
126,1.6462873685604174,1.169163684654236,71.64,92.46
127,1.699082704840488,1.1264294757843019,71.1,92.56
128,1.6805762121985726,1.1982381227493286,71.24,92.48
129,1.7176043944917476,1.0687306436538697,71.07,92.58
130,1.731032378122535,1.0406971647262573,71.66,93.02
131,1.6655019384721788,1.2072221900939941,70.91,92.24
132,1.635609624785742,1.1277890241622925,70.6,92.22
133,1.7366792588243105,1.0488719458580018,72.97,92.63
134,1.7138168587422096,1.0880708854675294,70.94,92.82
135,1.7591433973074264,1.0791248723983764,71.25,92.57
136,1.6879487973703464,1.0319430486679078,72.25,93.01
137,1.687932925019771,1.0852712200164796,72.23,92.8
138,1.665257225917335,1.1186513980865478,71.89,93.0
139,1.7227720656025578,0.9971465110778809,72.5,93.06
140,1.7078573193195992,1.3420956104278565,69.92,91.96
141,1.6728344564248596,1.1967356729507446,71.4,92.62
142,1.7232901318888354,1.0368099850654602,72.81,92.87
143,1.6416072080367354,1.109083614063263,71.69,92.98
144,1.694430223576696,1.0207097255706787,73.23,93.31
145,1.6929434959928145,1.2521633642196655,71.47,92.21
146,1.6422924618791221,1.0874130796432495,71.75,92.81
147,1.726332025170784,0.9811393806457519,72.54,93.23
148,1.6551259600017196,1.0405405841827393,71.97,93.05
149,1.6599941930606026,0.9732159821510314,72.86,93.42
150,1.6631906681268378,1.1029410869598388,71.54,92.85
151,1.669548555578984,1.1512555066108703,72.02,92.85
152,1.7182628292585609,1.1810988035202026,72.08,92.61
153,1.7138303193179043,1.0579469968795776,71.16,92.53
154,1.742850077022511,1.1175385423660278,71.62,92.92
155,1.6962864305847891,1.0408119921684265,72.46,92.85
156,1.6449709430088917,1.1417882801055907,71.71,92.79
157,1.733987337839283,1.0009502915382384,72.17,93.43
158,1.680799450214938,1.0271167114257813,71.79,92.94
159,1.709507767392487,1.2394522866249085,71.78,92.61
160,1.6735297418968627,1.0436902786254882,71.74,92.79
161,1.671869827370027,1.1366042924880981,71.54,92.91
162,1.6349312677578798,1.1892898336410522,71.97,92.5
163,1.643125982962253,1.0844813930511474,72.53,92.43
164,1.6275733974541653,1.0805239154815673,71.78,92.82
165,1.6471809812376654,1.245828606414795,71.57,92.61
166,1.617238743815013,1.0476497025489808,72.32,92.86
167,1.6593898467614616,1.12240577545166,72.03,92.82
168,1.6793444885487134,1.0517911502838135,73.05,93.18
169,1.6912988326232046,1.1935897634506225,71.85,92.68
170,1.7228072966411996,1.109287654876709,72.08,92.44
171,1.62260959512064,1.0675516708374024,72.15,92.91
172,1.6040226126068227,1.0678740142822265,71.58,92.81
173,1.727666898398027,1.1794924835205078,72.28,92.64
174,1.6717153590329936,1.0877622932434081,72.14,92.78
175,1.6711560425929315,1.1643935245513917,71.41,92.79
176,1.704854978298561,1.1012173891067505,71.38,92.95
177,1.684051865117956,1.2202583969116212,71.86,92.68
178,1.6795476255664141,1.360570464706421,71.77,92.46
179,1.6097632205822099,1.0198447655677796,71.63,92.43
180,1.6474382391201854,1.0669946447372436,72.78,93.31
181,1.6618935839391091,1.0061905166625977,73.06,93.39
182,1.6421523549797898,0.9932218455314636,72.67,93.28
183,1.66647627373511,1.0483274421691895,72.36,93.13
184,1.6513310061832092,1.0224581775665282,72.46,93.35
185,1.6467816441220908,1.1899351203918458,71.8,92.8
186,1.700588926844652,1.0811469846725463,72.37,93.16
187,1.6541825208560148,0.9999637746810913,72.38,93.26
188,1.6764879697950488,1.0550896030426025,72.3,92.8
189,1.699811497586332,1.114748156929016,72.62,93.21
190,1.6313295437645516,1.0532475681304931,72.7,92.52
191,1.6366334860517182,1.1886779747009277,71.6,92.46
192,1.6307464240073548,1.1271751113891602,71.45,92.5
193,1.6895966023473825,1.1872001539230346,71.76,93.07
194,1.6670863390274147,1.2023249471664428,71.87,92.62
195,1.6073442614719595,1.0601999141693115,71.43,92.86
196,1.6219144210543737,1.1373752380371094,72.43,92.9
197,1.6220488289941135,1.0098031261444091,71.84,92.58
198,1.701596412249625,1.089181223678589,71.97,92.89
199,1.7257777720346341,1.0319571815490722,73.01,92.8
200,1.6919202913319102,1.0229195777893065,72.54,92.92
201,1.6083194983600806,1.0627782972335815,71.94,92.95
202,1.7075038943415872,1.0447696084976197,72.38,92.71
203,1.6200639682603706,1.1335295219421386,71.37,92.61
204,1.6754565265282473,1.0445829780578613,72.18,92.35
205,1.6408401954723535,1.056621067237854,72.48,93.16
206,1.6513511190875392,1.1330782573699951,72.83,92.67
207,1.6832338813859278,1.047514800643921,72.67,92.75
208,1.6788563739780276,1.1951151985168458,72.03,92.83
209,1.6627459244065645,1.0412499792099,72.9,93.25
210,1.6707841115556514,1.0086409093856812,72.29,93.02
211,1.6462639769045553,0.9835674048423767,73.93,93.42
212,1.621274875312395,1.045294574546814,72.8,93.12
213,1.6793855853407391,1.1086457180023193,72.18,92.64
214,1.6500757015697782,1.1298776512145996,72.33,93.04
215,1.6919710126713814,1.043747833442688,72.72,93.01
216,1.6957709806066164,1.1246227602005006,71.86,93.21
217,1.575246772677584,1.1517443187713623,72.19,92.99
218,1.6533832487467768,1.3134142665863038,70.66,92.26
219,1.6414206442774946,1.1183835571289062,70.98,93.17
220,1.6965808082710614,1.075632269859314,72.21,93.08
221,1.619216255204473,1.0605093181610108,72.25,93.02
222,1.6201187579412009,1.071054772567749,72.39,92.94
223,1.598294420713957,1.0305393127441407,72.61,93.18
224,1.65685155640491,1.191739833831787,72.34,92.95
225,1.6588584829155217,1.2103224309921266,71.83,92.93
226,1.6588542824289099,1.0298378252029419,72.42,93.18
227,1.7022308971298794,1.2843695384979248,72.24,93.15
228,1.6619483161140496,1.1631679750442505,72.03,93.26
229,1.6135232357759024,0.9918418872833252,73.36,93.24
230,1.7393715490375987,1.2095122337341309,73.08,93.03
231,1.6404233501220025,1.1347714363098145,71.08,92.56
232,1.6591412035435935,1.131809133720398,73.15,93.01
233,1.6642110137490702,1.0030518236160277,72.62,93.04
234,1.6603461367754258,1.207299499130249,71.45,92.38
235,1.6044727877908114,1.034412691116333,72.46,92.78
236,1.6223191020583374,1.0158883653640747,72.9,93.05
237,1.6020614084681537,1.1439575908660888,71.77,92.8
238,1.6838354243969642,1.0505768592834472,72.21,93.12
239,1.6244471197931165,1.123849462890625,72.04,93.0
240,1.6112421314481278,1.0217368795394897,72.04,93.37
241,1.6614958190582167,1.142667800140381,72.76,92.94
242,1.6838355038825437,1.0387333267211913,72.27,92.85
243,1.6117700742850993,1.1210299200057983,71.61,92.93
244,1.572437414172059,1.0414616722106933,71.5,92.81
245,1.608496358906719,1.1225161613464356,72.67,93.26
246,1.6156505772154706,1.2152528896331787,71.94,92.85
247,1.6446049298885994,1.0180277669906617,72.63,93.21
248,1.6425656633554133,1.147557228088379,72.06,92.71
249,1.665447622537613,1.05208139667511,72.94,93.3
250,1.6298851161699137,1.1529457580566407,72.86,92.72
251,1.624239763132894,0.9696945248603821,73.12,93.46
252,1.6734207065325235,1.013573592376709,73.27,93.55
253,1.6740363277638004,1.0857027578353882,73.28,93.61
254,1.5987795813059227,1.1022056169509888,71.7,92.69
255,1.6648563349598042,1.0653992837905883,72.3,93.36
256,1.6393394267207988,1.1253169351577759,72.98,92.72
257,1.6621794322083456,1.0502783502578736,72.6,92.81
258,1.609313171094572,1.0340283790588378,71.99,92.62
259,1.6348009414388947,1.0231660299301149,72.7,93.18
260,1.6225790057841702,0.9949417316436767,73.06,92.66
261,1.6055242871429185,1.106267546081543,72.5,92.98
262,1.5847273638398027,0.9867303995132446,73.29,93.54
263,1.6522440811888661,1.0008410392761231,72.63,93.3
264,1.695903703246013,1.109319647026062,71.04,92.76
265,1.6289667377246022,1.2406000984191894,71.59,92.4
266,1.603419543762671,1.0421457045555114,72.63,92.88
267,1.6277493244172974,1.0449313444137573,72.69,93.29
268,1.632939610148514,1.1767461965560913,72.11,93.05
269,1.6071434362520787,1.1449547702789307,72.23,92.81
270,1.6317205945752495,1.020000022125244,73.1,93.43
271,1.663028069441511,1.0597100025177002,72.7,93.31
272,1.6679937647185772,1.1979743724822998,72.01,92.98
273,1.6240631041239837,1.1410699798583985,71.67,93.07
274,1.5983658747773775,1.1785799520492555,72.73,92.77
275,1.6455749250023068,1.112151183128357,71.36,92.65
276,1.6524903647572986,1.083636122894287,72.25,93.21
277,1.6309691281385825,1.0138177763938905,73.04,93.02
278,1.6348213064227917,1.07468470993042,71.98,92.39
279,1.6999770787552895,1.0943968820571899,72.3,92.79
280,1.6554627518495126,1.0592356611251832,71.9,93.11
281,1.6986229029339803,1.0636123294830322,72.98,92.83
282,1.6403881653322911,1.153161114692688,72.01,92.01
283,1.6050293463903567,1.0628717449188232,72.36,92.83
284,1.6632952394390839,1.1454670858383178,71.98,92.93
285,1.6279669984812621,1.0722321765899658,72.38,93.12
286,1.6037354028179154,1.104172607421875,72.87,93.08
287,1.6621659960926876,1.1282963022232055,71.93,92.7
288,1.6019283273232274,1.1340540534973145,72.09,92.81
289,1.6893332735677076,1.0938176942825317,71.9,92.79
290,1.6496520177884535,1.1286068223953247,72.68,92.8
291,1.6450885770491845,1.1322900199890136,71.76,92.86
292,1.6581354066443352,1.133838941001892,72.39,92.98
293,1.675735828742175,1.1162895751953126,71.62,92.56
294,1.6315595633165478,1.0669889274597169,71.75,92.65
295,1.6022065849295042,1.0925480422973632,72.13,93.18
296,1.7155616650889687,1.250010696029663,71.9,93.1
297,1.6144090628349217,1.063450274848938,71.94,92.8
298,1.6260165849202115,1.0284460771560668,72.58,93.06
299,1.6064884221889604,1.162609218978882,71.78,92.89
300,1.363466681976935,0.9936980997085572,77.68,94.75
301,1.2988918229040813,1.019038932800293,77.95,94.92
302,1.2350400115784244,0.9400702971458436,78.22,95.0
303,1.1980274220721059,0.9542768754959107,77.6,94.94
304,1.2388742670378672,1.1425573728561402,77.53,94.73
305,1.2684863662673935,0.9172973237991333,78.36,94.93
306,1.2264024375838904,0.8189856635093689,78.66,95.13
307,1.2349471063490256,0.8680545824050904,78.58,94.99
308,1.1997473553471774,1.0297667583465575,77.66,94.72
309,1.2398595501991911,0.7737134057998657,78.81,95.23
310,1.214130041522192,1.0236621764183045,77.82,94.81
311,1.2266897422079088,0.8477261389732361,77.97,94.74
312,1.2262556038787362,0.9533095935821533,78.28,94.96
313,1.2746744568861554,0.9252599872589111,77.54,94.77
314,1.1550915324810067,0.9008327884674072,77.37,94.63
315,1.2864749629370076,0.8242464473724366,78.07,94.78
316,1.2263532201837029,0.9196994832992553,77.94,94.5
317,1.2975455980829027,0.8733691257476807,77.92,94.84
318,1.3029958054652286,0.9778572343826294,77.51,94.64
319,1.2022248624267102,0.8505029401779175,77.68,94.67
320,1.2300791911370623,0.824294546031952,78.01,94.68
321,1.2740715941206746,1.0805872024536132,77.7,94.74
322,1.2079663631361974,0.9531759077072144,77.81,94.6
323,1.2548215485222056,1.0195383094787598,77.44,94.39
324,1.2118079972843354,0.874169247341156,77.57,94.64
325,1.2509251651133526,0.9180020875930787,77.44,94.56
326,1.2797986126758836,0.9163178668022156,77.78,94.61
327,1.1314528364015601,0.9135286905288696,77.71,94.58
328,1.2295277986327298,1.2318351470947266,77.06,94.43
329,1.2922710408379112,1.0897304573059081,77.5,94.39
330,1.200064310353254,0.9762750026702881,77.09,94.32
331,1.288668744180175,0.9704275764465332,77.37,94.35
332,1.2156618524452483,0.8297181797027587,77.77,94.44
333,1.1748769937724677,0.9466803581237793,76.83,94.5
334,1.1950005632699987,0.8146637467384339,78.01,94.45
335,1.2672439503856718,0.9929283482551575,77.59,94.44
336,1.2830094472718605,0.9020974552154541,77.17,94.43
337,1.2944259761848156,1.2525959739685057,76.06,94.27
338,1.2141288194647977,0.9212589477539063,76.4,94.35
339,1.1955006955699488,0.8322372495651245,77.38,94.71
340,1.271168151028483,0.8728753854751586,77.54,94.57
341,1.3492034976293121,0.9172380257606506,77.3,94.61
342,1.3149677004173836,0.8567952946662902,76.96,94.43
343,1.3165418885066322,1.1754156530380249,76.01,94.16
344,1.227659057115089,0.8500103137969971,77.13,94.54
345,1.3157775402927674,1.0250669609069825,76.69,94.0
346,1.1888089023826216,1.1224370582580567,76.83,94.14
347,1.2743686222102821,1.1584503574371339,75.76,94.24
348,1.2310069747240535,0.8980638736724853,76.74,94.52
349,1.2628544670900523,0.8233419991493225,77.6,94.81
350,1.2632562222672332,1.1013926788330077,76.3,94.08
351,1.2113433569459848,0.8597075744628906,76.29,94.21
352,1.2362266835516913,0.9029546054840087,76.36,93.78
353,1.2570126492544418,1.0406402294158936,76.89,94.3
354,1.2683371563898769,1.0449204097747802,75.72,93.94
355,1.2304153921375964,1.0564655405044556,75.95,93.92
356,1.2150248098980143,0.9591103216171265,76.1,94.09
357,1.2321545972504322,1.030560029220581,76.26,93.99
358,1.2260753057525038,0.8864563282012939,76.55,94.29
359,1.211339605077815,0.8554053424835205,76.92,94.39
360,1.2711371825137456,0.927766138458252,75.8,94.22
361,1.2539988282910535,0.9781256032943726,77.1,94.17
362,1.207259726852522,1.0068674476623536,76.31,94.1
363,1.3226823051878647,1.1487778770446777,76.07,94.13
364,1.2693728056286728,0.9113639434814453,76.31,94.35
365,1.2367909978145064,0.9525271234512329,76.34,94.24
366,1.237128186040819,0.949952362537384,76.73,94.02
367,1.2351575796987275,0.8973017392158509,76.73,94.41
368,1.296483511513006,1.0995062114715577,76.19,94.08
369,1.3353012632793257,1.2167338188171386,75.55,93.82
370,1.33823975087853,0.8746853590011596,76.79,94.47
371,1.2420047200577053,0.9452419461250305,77.24,94.61
372,1.239449835264347,0.9321734272003174,76.71,94.22
373,1.2772963357547944,0.888785566520691,76.38,94.26
374,1.2792185180929039,1.0613332233428956,75.29,93.8
375,1.3131685067783856,0.9952487348556519,76.57,94.0
376,1.3022691727867506,1.140487228012085,75.63,93.94
377,1.248853558757928,1.0427342704772948,76.21,93.99
378,1.276083736991684,0.9592410348892212,76.6,94.15
379,1.2369076833605919,1.0317159126281739,75.53,94.2
380,1.3102565417292786,1.015394248199463,75.84,93.5
381,1.24057782565395,0.9523384844779968,75.43,93.84
382,1.280278753484486,1.0016338891983032,75.96,94.08
383,1.2235871047430247,1.0872729080200196,76.26,93.81
384,1.2685117916551045,1.0282179443359376,75.52,94.32
385,1.278236780015134,1.051393738937378,76.0,94.04
386,1.2174964731084552,0.857668921661377,76.19,94.29
387,1.3068962853005999,1.1765593143463136,75.74,93.65
388,1.3155449735103282,0.9522585214614868,76.54,94.18
389,1.2202148019943133,0.8625302432060241,76.49,94.47
390,1.260106730304668,1.0383394375801087,76.18,93.86
391,1.232196280167518,1.0454516006469727,76.5,93.86
392,1.3097991204788377,0.9377570640563965,76.25,94.04
393,1.2280731192586058,0.9539343967437744,76.47,94.15
394,1.2292502732344077,0.9056744686126709,76.57,94.31
395,1.3071417507075165,0.9486706512451172,76.26,93.96
396,1.3338439019537613,1.0590379947662354,75.99,93.81
397,1.2420805743901433,0.8943196870803833,76.67,94.31
398,1.2755515143065386,1.120882442855835,76.29,94.03
399,1.2960929987944958,0.9919836793899536,75.94,94.0
400,1.1228305674831784,0.8357484334945678,79.06,94.84
401,1.1118098705835286,0.8294574911117554,79.31,94.92
402,1.0589498445754166,0.9831697911262512,78.99,95.0
403,1.072772412967514,0.9514302303314209,78.86,94.9
404,1.0240152561882088,0.9464387912750244,78.98,95.34
405,0.9885696622801804,0.7561458533287049,79.4,95.12
406,1.0842289719420573,0.8330226958274841,79.52,95.13
407,1.0447841313179873,0.820964328956604,79.31,94.92
408,1.035494487537083,0.8362280233383179,79.48,95.21
409,1.005431936946477,0.8836158079147339,79.1,94.96
410,0.9683301240663675,0.8130490235328675,79.21,95.02
411,1.0640730105254623,0.8203360076904297,79.72,95.22
412,1.0589819964159772,0.7888108777046203,79.89,95.17
413,1.0482477175212548,0.8599899490356445,79.37,94.81
414,1.085960650012832,1.0248735715866089,78.76,94.8
415,1.0646150952417321,0.7785753870964051,79.1,95.01
416,1.0470364728176944,0.8735850255966187,79.66,94.9
417,1.020272851991974,0.9818261543273926,79.23,95.1
418,1.0265161893431876,0.925881185913086,79.1,94.87
419,1.0984644163471484,0.7905835191726684,79.05,95.29
420,1.0676318466587043,1.0127971408843994,78.07,94.64
421,1.0741845557559162,0.8822687353134155,79.39,94.76
422,1.0217026139629788,0.8122564460754395,78.49,94.95
423,1.1063351516687,0.9034172119140625,79.02,94.85
424,1.0874381844769978,0.8207450616836548,79.21,95.0
425,1.0031375681239725,0.763202380657196,79.01,95.13
426,1.049411354302673,1.0001624782562255,79.16,94.97
427,0.9837422010401757,0.8119326623916626,79.14,94.97
428,1.057243757112078,1.0493568481445312,78.89,94.66
429,1.0013096515904927,0.7810382546424866,78.48,95.07
430,1.050740673775557,0.9409543435096741,78.91,95.02
431,1.1093792093395423,0.9723879855155945,78.84,94.98
432,1.0197645066432397,0.9428136717796326,79.05,94.8
433,1.0608390040705207,0.8073641846656799,79.07,95.1
434,1.0339277057733183,1.0240936014175415,78.86,94.78
435,1.0162216100493557,0.8249211091995239,79.24,94.93
436,1.0415251883898746,1.0566599996566772,78.39,94.54
437,1.0261911131470212,0.9306868299484253,78.92,94.82
438,1.0679836117313095,1.0957480979919434,79.13,94.59
439,1.0871609115589138,1.034216049194336,78.65,94.76
440,1.0166068548734912,0.8781058576583862,79.13,94.86
441,1.037751435651593,1.0291738151550294,78.64,94.59
442,1.0685373944028849,0.8702192777633667,78.93,94.73
443,1.0799703155566727,0.8473874995231628,78.78,94.75
444,1.0182043552188806,0.9318915949821472,78.7,94.65
445,1.0014572380809412,0.9387055311203003,78.38,94.96
446,1.0916257716438682,0.897876211643219,78.89,94.86
447,0.9895203004802235,0.7764232550621033,79.48,94.85
448,1.0661456770574849,0.9893874795913696,78.47,94.74
449,1.0887799132400682,0.8702746736526489,79.05,95.01
450,1.0035357093402733,0.7924857617378235,79.56,95.06
451,1.0318161259463745,0.8279915831565857,79.01,94.94
452,1.0401342176807218,0.860272374343872,78.89,95.03
453,1.036359169247361,0.9488394454956055,78.37,94.68
454,1.1409279355509792,1.0563099807739258,78.76,94.92
455,1.0016713322601765,0.7969908928871154,78.75,94.83
