epoch,train_loss,eval_loss,eval_prec1,eval_prec5
456,1.0895310970412022,0.8693559092521668,79.13,94.61
457,1.113278796822405,1.037911364364624,78.37,94.9
458,1.0024495730116945,0.8332496058464051,78.56,94.63
459,1.0352379591055167,0.8467196872711181,78.62,94.87
460,1.062080122320585,0.962835998916626,78.67,94.77
461,1.1321119226982743,0.9214820541381836,78.44,94.86
462,1.0177961634650883,0.7959596748352051,78.81,94.62
463,1.052042074988044,0.8553544609069824,78.69,94.62
464,1.074968130875107,0.86713650598526,78.51,94.62
465,1.0762248745476697,1.0955735767364503,78.02,94.49
466,1.086523564453696,1.3038560638427734,78.39,94.4
467,1.0972816741306253,1.0840467422485351,78.31,94.52
468,1.0504323588672277,0.9596023089408875,78.42,94.59
469,1.093552410020642,1.0016118597984314,78.22,94.57
470,1.062582011784161,0.8697061082839966,78.65,94.4
471,1.1011799774806417,0.8579270461082459,78.47,94.67
472,1.050908393013111,0.8731535627365112,79.03,95.04
473,1.0863479278342518,0.9961217985153198,78.52,94.6
474,1.063501222424028,0.8539762992858887,78.69,94.53
475,1.082376502406582,0.8343920640945435,78.27,94.51
476,1.0648289129481425,0.9727012027740478,78.04,94.68
477,1.064877858702642,0.8559359042167664,79.0,94.69
478,1.051557441460262,0.8256364192962646,78.36,94.76
479,1.0694449128685626,1.0108275276184082,78.23,94.74
480,1.0554629885585605,0.8828602659225464,78.23,94.68
481,1.1188543517233163,1.09441295337677,78.18,94.7
482,1.0086712877954167,0.8363080919265747,78.82,95.01
483,0.9698151807359178,0.8731301630020142,78.97,94.81
484,1.098472428335194,0.842635793018341,78.7,94.58
485,1.090516000528189,0.9789151725769043,78.42,94.68
486,1.1129988722417328,0.8375986827850341,78.79,94.98
487,1.0464194351556817,0.8536965924263,78.51,94.87
488,1.0010492704741933,0.9193089939117431,78.34,94.73
489,1.0523582947525112,0.9184289405822754,78.29,94.79
490,1.0455816769054238,0.8597737697601319,78.08,94.89
491,1.0661419144475048,1.0878095476150513,77.9,94.27
492,1.0693673060183795,0.873590942955017,78.44,94.91
493,1.0447644441270492,0.8110792776107788,78.74,94.65
494,1.091170748564559,0.8106589075088501,78.48,94.67
495,1.0849444557472625,0.8817283550262451,78.39,94.77
496,1.019829692202173,0.8433777371406556,78.42,94.84
497,1.0685238662568157,0.9971535089492798,77.93,94.64
498,1.1112275873137956,0.9398214714050293,78.44,94.61
499,1.0552533193373344,0.9123909246444702,78.37,94.64
500,1.01806355134206,0.9962378637313842,79.32,94.87
501,0.9810708129203731,0.7835560844421386,80.17,95.16
502,0.9977964016199875,1.16548739528656,79.92,94.74
503,1.015526680965048,0.9472391439437866,80.17,95.06
504,0.9532342361770427,1.0053485294342042,79.89,95.16
505,0.9783308882070717,1.1943827215194702,79.09,94.85
506,0.9543444990215014,0.7776865436553955,79.95,95.39
507,0.9928717669218817,1.0046762046813964,79.53,94.93
508,0.8355852695475314,1.1103150289535522,79.24,94.83
509,1.0224738789009225,0.9703773927688598,79.65,95.02
510,0.9557939496525729,0.8991884313583374,79.75,95.2
511,0.9630577756561787,1.0520771724700928,79.49,95.13
512,1.006402249544592,0.9012603481292725,79.68,95.02
513,0.9634161278624541,0.904229327583313,79.66,95.17
514,1.0566204667530201,0.9173849994659424,80.03,95.08
515,0.9609869831789013,0.7876412429809571,80.03,95.0
516,0.9906758147455208,0.9096972101211548,79.34,94.86
517,1.0223791910032534,0.7788895372390747,79.42,95.23
518,0.9513844771837761,0.7964495046615601,79.45,94.93
519,0.9586066701014201,1.0263099071502686,78.97,94.86
520,0.9842658604992489,1.1515177757263184,79.15,94.87
521,0.9239689376438931,0.8378339944839478,79.35,95.03
522,0.9808567982076377,0.8408750925064087,79.81,94.86
523,0.9772674352999076,0.9552705397605896,79.55,95.12
524,0.9739918460098791,0.9893966817855835,79.53,95.0
525,0.9463598361279382,0.9501758559226989,80.01,95.05
526,0.9292236295804172,0.8885836194992065,79.78,94.92
527,0.9680294645675929,0.8117008175849915,79.76,94.96
528,0.9260786810839756,0.8565963860511779,79.97,94.97
529,0.9628800058954428,0.7574427757263184,79.91,95.21
530,1.0016429849665387,0.9253916861534118,79.87,95.07
531,0.9434462309732708,0.8750171686172485,79.29,95.11
532,0.9796666309294719,0.8579729177474975,79.37,94.92
533,0.9979715512900896,0.8575468673706055,79.76,95.18
534,0.974754315818852,1.0221733055114746,79.21,94.7
535,0.9492461196267346,0.8807286046981812,79.49,95.06
536,0.9491177948332474,0.9083597993850708,79.08,95.02
537,1.0125165344734657,0.787366953086853,79.67,95.36
538,0.9847543444222128,0.8749296808242798,79.37,94.99
539,0.9866099342818296,1.022451946735382,79.16,94.76
540,0.9653901011610306,0.8152544250488282,79.92,95.22
541,0.9752808651682967,1.0158108472824097,79.41,94.82
542,0.9881268229702829,0.8900534434318542,79.34,95.08
543,0.9583603529099771,1.073996149635315,79.03,94.79
544,0.9575841214398111,1.1846382007598877,79.17,94.83
545,0.9403506736634788,0.7926611659049988,80.28,95.2
546,0.9403996438493955,0.8504763222694397,79.68,95.15
547,0.928022295961612,0.8502815158843994,79.65,94.97
548,0.9938403314287165,0.8050865006446838,79.77,95.19
549,0.9627190661090742,0.8524717199325561,79.63,94.93
550,0.9579776762561365,1.1053978740692139,79.17,94.84
551,0.9657946831085236,0.9303345126152038,79.49,95.01
552,0.9824680025175347,0.9299309326171875,79.49,94.95
553,0.9990990762282806,0.8260294268608094,79.33,95.04
554,0.9076332341063954,0.8713391376495361,79.31,94.89
555,1.0012687994846918,0.8780504151344299,79.68,95.11
556,0.9926051574731758,1.0132978771209717,79.53,94.84
557,0.9501447968003692,1.095012244796753,79.4,94.81
558,1.0002077151466728,1.0078016098022462,79.6,94.82
559,0.9729706582717035,0.9194310998916626,79.41,95.03
560,0.922810766726694,1.0055583702087403,79.19,94.75
561,0.9467210725865657,0.8814206039428711,79.92,95.31
562,0.9477228697022082,0.9691745255470275,79.85,95.01
563,1.0211058963238049,0.9867034376144409,79.75,94.81
564,1.045374839877884,0.8135748247146607,79.4,95.08
565,1.0126216850325789,1.0111639233589171,79.0,95.02
566,0.9329796677667567,1.0077602025985717,79.36,94.69
567,0.9612757326813269,1.0129179193496705,79.13,94.63
568,0.9610190208853436,0.8438174500465393,79.93,95.02
569,0.9473673558666367,0.9385821903228759,79.3,94.52
570,0.9668870073637035,0.8631797083854675,79.72,95.22
571,1.0043492979643134,0.8798938738822937,79.23,95.0
572,0.9805618968342696,1.076694564819336,79.54,94.76
573,1.0157895995048798,0.7761803098678589,79.56,94.96
574,0.9319507776069123,0.9228290603637695,79.07,95.19
575,0.9312027933102258,0.8464586711883545,79.44,95.29
576,0.9421297607659607,0.8244532771110534,79.32,95.15
577,0.9865952176489079,1.189985688018799,79.24,94.63
578,0.9185560764923749,0.8361025945663452,78.95,94.98
579,1.0038859009475622,0.8706801958084106,79.56,95.17
580,0.9795089633121762,1.1571579990386962,79.03,94.69
581,0.9873979171492379,1.060954626083374,79.41,94.83
582,0.9882506381257624,0.8215534353256225,79.01,94.92
583,0.9237464066885803,0.8912187656402588,79.32,94.73
584,0.942585609700631,0.9503869777679443,79.44,94.78
585,0.9952527398718152,0.7990102089881898,79.73,95.28
586,0.9528821582182117,0.8370497234344483,79.73,94.69
587,0.9630257298981487,0.7884384009361267,79.13,95.03
588,0.9369217144389769,1.0523333565711974,79.08,94.78
589,0.9721010247824974,0.8937232116699219,79.34,94.8
590,0.9514585352871238,0.8444797543525696,79.35,94.99
591,0.9464176479111713,0.8532944969177246,79.37,95.04
592,0.9830897604228592,0.9548336445808411,79.06,94.87
593,0.9428302378569003,1.047806455039978,78.9,94.44
594,1.0209418638548533,0.9221831436157226,79.26,94.83
595,0.9750487547124547,1.2079412025451661,79.43,94.91
596,1.0031543904092644,0.952494347000122,78.94,94.85
597,0.9796675431438353,0.9355712236404419,79.12,94.93
598,1.0104308297115923,0.9320977240562439,79.15,94.8
599,1.0067391045458338,0.8376280099868775,79.28,94.73
600,0.9143951365702742,0.9172138614654541,80.37,94.97
601,0.8957182262832163,0.7782645867347717,80.01,95.13
602,0.9181684833043822,0.8230703323364258,80.17,95.26
603,0.8797042767461223,1.030741989326477,80.04,95.01
604,0.9044503087747875,0.8351301374435425,80.17,95.17
605,0.9160182445850247,0.845735764503479,79.91,95.1
606,0.9188322318519887,0.9141848852157592,79.69,95.09
607,0.9362231762686246,0.8599282128334046,80.17,95.16
608,0.9257972903654609,1.2200778007507325,79.98,94.95
609,0.9574528798060289,1.1472296249389649,79.84,95.03
610,0.9519008438218571,0.8621334623336792,79.98,95.06
611,0.9253114585820752,1.1076006702423096,79.52,94.89
612,0.9199026817415343,0.7605020431518554,80.32,95.38
613,0.8952530460448866,1.0751717742919922,80.38,95.0
614,0.9273531894878068,0.8231015897750854,79.93,94.98
615,0.9080335846917272,0.8178520612716674,80.2,95.04
616,0.9079670973322456,0.7381614914894103,80.39,95.22
617,0.9105699282907493,0.9822257160186768,80.07,94.95
618,0.9320589566410122,0.9567411165237427,80.22,95.22
619,0.9356448966127352,1.1033674850463868,80.27,94.98
620,0.9402354362679505,0.8624846324920654,80.08,95.27
621,0.9137751483638674,0.8745664352416992,80.25,95.04
622,0.9501095712184906,0.9266846546173095,79.69,95.05
623,0.8920197347071732,0.9055032943725586,80.02,95.31
624,0.9425680098456549,0.87179441614151,79.85,94.9
625,0.921880614565788,0.8391626427650452,79.88,95.16
626,0.9533955395679621,0.9482482901573182,79.85,95.06
627,0.9448632686738778,0.7731625919342041,80.18,95.26
628,0.9762867834709976,0.9095380520820617,80.13,95.24
629,0.8829646026489066,0.7986531927108764,80.28,95.26
630,0.934016205938044,0.7337430967330932,80.46,95.16
631,0.9450175538372901,1.0893452404022217,79.6,94.92
632,0.9537703038101465,0.8279502107620239,80.47,95.09
633,0.9064832565669214,0.9411749782562255,79.88,95.02
634,0.9199234315321785,0.7480709488868713,80.27,95.29
635,0.9168598183386609,0.9624591079711914,80.03,95.19
636,0.9131456281746548,0.8608161401748657,80.15,95.04
637,0.8772677506311831,0.80645393409729,80.16,95.12
638,1.0167872779424303,0.9242718343734742,79.72,94.98
639,0.9415704585354245,0.8177815490722656,80.19,95.23
640,0.9221441793457036,0.8806868721008301,80.02,95.4
641,0.9603428998807023,1.0015215381622316,80.42,95.06
642,0.9849381185638767,0.8342418969154358,80.13,95.18
643,0.9027609022074259,0.8338995548248291,79.82,95.09
644,0.9289456828760887,0.8845768078804016,79.9,95.26
645,0.9169117588258888,0.7835796150207519,79.9,95.16
646,0.9791202150313864,1.0740171869277955,79.81,95.03
647,0.9467960095149912,0.9588074179649353,79.97,94.95
648,0.8912037083313881,1.0669868001937866,79.89,94.82
649,0.9002188022669391,0.8398356592178344,80.06,94.88
650,0.9214275269584299,1.1077780110359192,79.8,94.75
651,0.917691826844223,1.0331442428588866,79.72,95.06
652,0.9254485933389157,0.7464890539169311,80.19,95.13
653,0.9293374741514345,0.9323567352294921,79.87,95.17
654,0.9219389504606379,0.9681905704498291,80.09,95.15
655,1.0457972682602275,0.791643281364441,80.12,95.24
656,0.940010481756109,0.8710210007667541,79.96,95.05
657,0.9852118089833272,0.9314115665435792,80.01,95.11
658,0.9682432560968033,0.8076293281555176,80.06,95.05
659,0.9264108397963334,0.8880436079025269,79.64,95.09
660,1.0357138612015453,0.9446195596694946,79.38,94.75
661,0.9462527753057843,0.8056748870849609,80.15,95.09
662,0.9602264172651551,0.8270084121704101,79.94,94.93
663,0.926594402874783,0.9657857637405396,79.53,94.95
664,0.9069180936050553,0.8089594434738159,79.74,94.86
665,0.9143863481191605,0.9724777042388916,79.7,94.86
666,0.9556729205563264,0.9389733531951904,79.87,94.78
667,0.8949852587128113,0.9356483578681946,79.54,94.92
668,0.9266148296383981,0.7572525399208069,79.77,95.15
669,0.9175762188323939,1.0536084032058717,79.46,94.84
670,0.9471076126669494,0.7489814911842346,80.13,95.21
671,0.8709797061664958,0.8674753041267395,79.91,95.06
672,0.8814586117367585,0.9420010635375976,79.81,95.02
673,0.9434508570683369,0.9571423102378845,79.4,94.74
674,0.9072163435278721,0.7577553386688233,80.15,95.11
675,0.958784677822825,0.8342002037048339,79.98,95.17
676,0.8684062191145674,0.7557503396034241,80.27,95.34
677,0.9131277622929304,0.8713090633392334,80.19,95.13
678,0.9514463165257407,0.9147108331680298,79.64,95.25
679,0.9249880585280484,1.0589526725769043,79.77,94.98
680,0.944823097351762,0.8083112734794616,79.59,95.06
681,0.9439076106332328,0.8058490117073059,79.64,95.01
682,0.9403609865167382,0.9845238590240478,79.63,94.88
683,0.9343361014764989,1.2033622201919556,79.34,94.54
684,0.9798183254468303,0.9680667076110839,79.73,94.8
685,0.9907114726423302,0.785319197845459,79.96,95.48
686,0.9086320245597945,0.9555048295974732,79.55,95.09
687,0.8868625717721736,0.738628457069397,79.97,95.34
688,0.9631068844267104,1.111838051223755,80.34,94.76
689,0.8984702483306086,0.974822725868225,79.32,94.76
690,0.8589062431061619,0.8821925912857056,80.06,94.87
691,0.9620680871888251,0.9460159467697143,79.42,94.91
692,0.9395317094598475,1.0227918937683105,79.38,94.91
693,0.9524503559560995,0.8225070085525513,79.82,95.17
694,0.9367597405435029,1.0395289028167725,79.93,95.14
695,0.9708877216247072,1.0619885129928588,79.32,95.01
696,0.95376045121388,0.7292549510002136,80.37,95.46
697,0.89921251556594,1.1005583972930908,79.32,94.89
698,0.9302811829728598,0.9747487895965576,79.91,95.18
699,0.939519809823717,0.9736693965911866,79.3,94.66
700,0.8856842557061344,0.8814910493850708,80.33,95.15
701,0.9456107322121857,0.9039150074958802,79.98,95.1
702,0.8985048950996808,0.7209278275489807,80.56,95.43
703,0.9349313920385248,0.7262069017410279,80.27,95.19
704,0.9155076041474233,0.7855427450180054,80.48,95.29
705,0.8745162283450785,0.8310962423324585,80.26,95.24
706,0.9469031679483366,1.169337699317932,80.18,95.25
707,0.9278791851236481,0.963597554397583,80.29,95.11
708,0.9290263845791584,1.146001223564148,80.08,95.12
709,0.9244732750811054,1.0033212041854858,79.94,95.17
710,0.9078049193614576,0.8139622851371765,79.9,95.13
711,0.9338011825683785,1.1013924213409423,79.89,94.99
712,0.9094562658827833,0.7971479606628418,80.16,95.26
713,0.8749750427014544,0.8932714139938355,80.32,95.33
714,0.9137777493462902,0.7626103303909302,80.52,95.21
715,0.9042370450634046,0.7952007066726685,80.25,95.15
716,0.9307557706090308,1.23535260181427,80.14,95.06
717,0.9280586653459393,0.8489540836334228,80.32,95.21
718,0.9052552677757761,0.9448994399070739,80.01,95.03
719,0.9201673178071402,0.8717259652137757,80.42,95.02
720,0.9508828261483189,0.8140935116767883,80.39,95.2
721,0.9097361939836404,0.9218308278083801,80.13,95.12
722,0.8939582006421498,0.9980201976776123,80.32,95.24
723,0.9292057528805641,1.0775539735794066,79.78,94.89
724,0.9175151323281925,1.0737659366607666,80.42,94.91
725,0.9166936125134079,0.8720394430160523,80.42,95.21
726,0.9008386160381777,0.9359473440170288,80.01,94.94
727,0.979913135496816,0.8738702709197999,80.14,95.24
728,0.9005747584008377,0.82463954372406,80.29,95.07
729,0.8967424309913846,0.83203145570755,80.13,95.25
730,0.9025305322873455,0.7541364665985107,80.48,95.3
731,0.9288068495633583,0.841967062664032,79.9,95.17
732,0.9451163288267871,0.8425316297531128,80.69,95.23
733,0.9085689954908037,1.091976022720337,80.37,95.19
734,0.8775582868562923,0.7978036483764649,80.22,95.05
735,0.9318330626023716,0.8411183649063111,80.01,95.0
736,0.921809304300481,0.9277946621894836,79.89,95.01
737,0.9452088928176865,1.1679728744506837,79.72,94.82
738,0.9203667653803255,0.9428266250610352,79.9,95.06
739,0.9061302770305992,0.789014013671875,80.17,95.31
740,0.8837718002536309,0.9936216356277466,80.01,95.03
741,0.8807092658917821,0.7781137444496155,80.54,95.3
742,0.9018752883056061,0.8061767221450805,79.97,95.18
743,0.9086284448324718,0.7650784773826599,80.29,95.19
744,0.9296050293134971,1.018455776977539,79.84,94.98
745,0.9502845474980324,0.7868732687950134,80.34,95.25
746,0.8957482622924443,0.7765742431640625,80.16,95.09
747,0.9733259469251626,0.8382150922775269,80.36,95.2
748,0.8607575432152967,0.8648592602729798,80.34,94.84
749,0.9281871005625639,0.7997369239807129,79.85,94.99
750,0.9421619194036257,0.911428064918518,80.06,94.97
751,0.8967313559275125,1.0043632952690125,80.3,94.85
752,0.9319376314628902,0.9852344944953918,79.87,94.92
753,0.8662596785543288,0.9638540596961975,80.14,94.88
754,0.8825507440989439,0.7834981253623963,80.11,95.24
755,0.9049084119870782,0.7563912455558777,80.0,95.21
756,0.8978687623437022,0.8851554631233215,79.89,95.29
757,0.9204333655812829,0.8783644184112549,80.1,95.19
758,0.8992417992954828,0.9860710559844971,79.89,95.05
759,0.8660988250840336,0.9258522819519043,80.43,94.95
760,0.9531228351722759,1.2267484153747559,79.72,95.08
761,0.8845756133391061,0.7340411849021912,80.45,95.1
762,0.86440690583937,0.8410130576133727,80.16,95.14
763,0.915681900349225,0.8606784032821655,80.23,95.16
764,0.9595539653518746,1.1686178581237794,80.05,94.98
765,0.8948833414099433,0.8477449687957763,80.26,95.0
766,0.9365787716933005,0.8662207898139953,80.25,95.18
767,0.952517365695725,0.8837395185470581,80.32,94.91
768,0.9679528216660862,1.0287843334198,80.06,94.98
769,0.8985988743383814,0.7412905043601989,79.96,95.16
770,0.899936445205259,0.8307589426040649,80.2,94.93
771,0.9331231182691535,0.9799572830200195,80.07,94.93
772,0.9201815788671088,1.1589003450393678,79.55,94.74
773,0.9402142098977226,1.172967791557312,79.93,95.1
774,0.9212642895885375,0.748375664138794,80.2,95.25
775,0.904353369738091,0.8421935558319091,80.25,95.08
776,0.9041034362246682,1.042643018913269,79.83,94.69
777,0.9665237035836056,0.9665778650283814,80.19,95.05
778,0.8710168881315581,0.8055143730163574,80.32,95.21
779,0.9035671211912675,0.9278061841964722,80.14,95.14
780,0.9276769297071059,1.1198600978851319,80.23,94.77
781,0.9399036308619338,0.7376533846855163,80.2,95.11
782,0.9475516916447047,1.2143288017272948,79.82,94.8
783,0.9706069223449187,0.7434486584663391,80.43,95.08
784,0.8958246939971795,0.8518125339508057,80.2,95.02
785,0.9897202075901471,0.8489715364456176,80.26,95.13
786,0.9492785292468898,0.868860657119751,80.03,95.04
787,0.9525334467388756,0.7830666418075561,79.85,95.22
788,0.909944504194162,0.8705554388046265,80.39,95.03
789,0.9126429191662926,0.9707233861923218,79.93,94.92
790,0.9433870304580992,1.0594968322753906,80.1,94.77
791,0.8881796994240581,0.9489659816741943,80.38,95.06
792,0.9022922982269762,1.0679524974822998,79.98,94.78
793,0.9247472048969642,1.0055340219497682,80.03,95.08
794,1.01995974640802,0.9790331335067749,79.71,95.14
795,0.9070354784134103,0.7839794473648072,79.76,94.89
796,0.9126188521501197,1.1275471336364746,79.87,94.93
797,0.9278036814120988,1.020287300491333,80.06,94.99
798,0.888918789721329,0.9044516994476318,80.03,94.89
799,0.9643907991265366,1.0149207805633544,79.81,95.12
800,0.92103917784178,0.8852799995422364,80.36,95.21
801,0.9059516592392467,0.8974864744186402,80.52,95.15
802,0.8763381452055197,0.7219480570793152,80.98,95.39
803,1.0132629461920368,0.8822976257324219,80.48,95.1
804,0.8616521916377254,0.7771907047271729,80.58,95.18
805,0.8642610983872994,1.1964331699371338,79.99,94.69
806,0.8833790812617532,0.8751962029457092,80.54,95.03
807,0.8711017389685183,0.7916083477020264,80.54,95.24
808,0.9200399630391796,0.9090578540802002,80.31,95.13
809,0.8455458491344229,0.8434600202560425,80.49,95.12
810,0.9069308014765439,0.841882328414917,80.45,95.28
811,0.9033822360783624,0.7727023982048035,80.44,95.23
812,0.8914937460115334,0.7478793645858764,80.74,95.29
813,0.9318084460844152,1.0686033472061158,79.87,95.06
814,0.9291912478164659,1.1459147951126099,79.93,94.9
815,0.8515568377018433,0.955322573184967,80.09,95.12
816,0.9128983494862628,1.105186365890503,80.34,94.97
817,0.9176320335786031,0.9348947908401489,80.33,95.2
818,0.8522874707983337,1.0257766777038575,80.13,95.07
819,0.9369422882156168,0.7313186935424805,80.27,95.41
820,0.8553582335298788,0.8703797201156617,80.1,95.09
821,0.9146618085666518,0.9599188488960266,79.95,94.92
822,0.8634361454003064,0.9700230131149292,80.28,95.16
823,0.8970279192001047,0.7411159202575683,80.29,95.06
824,0.8652227426307912,0.8318173002243042,80.31,95.16
825,0.9002977560599849,0.8264551452636719,80.22,95.12
826,0.887584770592013,0.9207633464813233,80.06,95.2
827,0.9067066978190986,0.8363296266555786,80.24,95.28
828,0.9679516508660152,0.9028683040618897,80.28,95.29
829,0.9130417885886035,0.9532299964904786,79.92,95.02
830,0.8800842833207985,0.9775174829483032,80.04,95.16
831,0.9281380810988316,0.8385439596176147,80.55,95.35
832,0.8820970813039017,0.7607180827140808,80.25,95.26
833,0.8976006668237504,0.9884339782714844,80.37,94.98
834,0.9547626581591543,1.1055436319351197,79.79,94.72
835,0.8907235797432641,1.1480713069915771,80.22,95.07
836,0.9457993441846856,1.1406800867080689,79.57,94.84
837,0.8950747242018523,0.9058858771324158,80.44,95.16
838,0.8622581919848384,0.8543156921386719,80.52,95.23
839,0.8231950655732204,1.0185487007141114,80.39,95.0
840,0.9425979362664775,0.9628054919242859,80.46,95.15
841,0.9518431397333799,0.7915969122886658,80.36,95.05
842,0.8906463120996037,1.012639450263977,80.14,95.03
843,0.9395022060574246,0.9506184120178223,80.01,95.01
844,0.8334481365663905,1.103363470840454,79.86,94.92
845,0.9174636392621621,0.9541007111549378,80.25,95.01
846,0.8967417043546708,0.9296610738754273,80.01,94.99
847,0.8433188643311263,0.8270072548866272,80.01,95.04
848,0.8891917475703126,0.8626771398544312,80.3,95.21
849,0.9568410398731921,1.0088204772949219,79.96,95.05
850,0.8777131860009687,0.7881061433792115,80.3,95.25
851,0.901615032494526,0.8061279996871948,80.43,95.26
852,0.9085486314704263,0.8473497386932373,80.13,95.03
853,0.9176926734009412,0.8551063546180725,80.57,95.35
854,0.9123079938749651,1.1144119474411012,79.94,94.83
855,0.8732765980742194,0.7567807668685913,80.15,95.16
856,0.919613416260168,0.8123499606132507,80.3,95.02
857,0.9068285889074531,1.1582335340499879,79.75,94.87
858,0.9007375709636187,0.8073994519233704,80.37,95.34
859,0.902466161331584,0.9607316291809082,80.02,95.22
860,0.859795068713828,0.8125529558181762,80.14,95.18
861,0.8758843795857876,0.9567877918243408,80.08,94.94
862,0.9508270480206162,0.7369290777206421,80.2,95.21
863,0.9123019635028632,0.8785391213417053,80.56,95.2
864,0.8849776592320272,0.9566330429077149,79.79,94.92
865,0.877205795862458,0.7358552591323853,80.43,95.46
866,0.8579840468440715,1.0296271611213683,79.92,94.95
867,0.9173681379776453,0.9251893117904663,80.23,95.12
868,0.9430706841386998,0.9923991823196411,80.14,95.13
869,0.9231475186122822,0.9387902631759644,79.98,94.87
870,0.9078602302394969,1.0871892290115357,79.69,95.23
871,0.870502419254615,0.7452829145431519,80.17,95.19
872,0.8892193095145625,0.8615692878723145,80.5,95.03
873,0.9052632243757669,0.9314775838851929,80.3,95.06
874,0.9157558154653419,0.9213362512588501,80.35,94.94
875,0.8927420851954577,1.02836995677948,80.01,95.01
876,0.8843001786538337,0.8662253486633301,80.1,95.16
877,0.9317094227167922,0.8567461896896362,80.23,94.94
878,0.8346654983587973,0.9052920349121094,80.78,95.19
879,0.8920574395150594,0.8189413210868836,80.79,95.09
880,0.9488670862352573,0.9970958651542664,80.09,94.98
881,0.9238562694584972,0.7690663321495056,80.16,95.29
882,0.8763680710301052,0.8504441608428955,80.13,95.02
883,0.8850534993215499,1.0571067478179932,79.94,94.93
884,0.840480793148241,0.8919425971984863,80.31,94.97
885,0.925436409707831,0.8196149145126342,79.83,95.19
886,0.9388591112728766,0.9320593130111694,79.74,94.88
887,0.9376724765906719,0.852845037651062,80.22,94.88
888,0.8703016608991635,0.7301740604400635,80.52,95.41
889,0.9018121976381532,1.0565634998321534,79.89,95.02
890,0.9907908722634275,0.8733105061531067,80.1,95.19
891,0.9247673779830966,0.8506903971672058,79.88,95.23
892,0.9528682536604157,0.8611675132751465,79.9,95.23
893,0.9123386723417479,0.7183511489868164,80.79,95.31
894,0.9163452132286626,0.8538605321884155,80.29,95.18
895,0.8800653106462635,0.9090372656822204,80.19,95.0
896,0.9085573380128522,0.7619478355407715,80.29,95.46
897,0.9478860290079507,0.8110872793197632,80.55,95.26
898,0.8812113054926661,0.791912987613678,80.3,95.05
899,0.9310186272546668,0.9941159687042236,80.37,95.09
900,0.9214480087141984,1.009803639602661,80.71,95.33
901,0.8837143850444832,1.0558970935821532,80.7,95.22
902,0.8953783150223321,0.738409482383728,80.72,95.48
903,0.9035391498848357,0.864070264339447,80.57,95.14
904,0.8803438168500816,0.8988686223983765,80.51,95.13
905,0.8434803988713003,0.8355276298522949,80.46,95.24
906,0.8336499778126938,0.7964617164611817,80.7,95.37
907,0.8978225163275927,1.3012365427017212,80.22,95.09
908,0.9004409522028036,0.8964874440193177,80.96,95.27
